delta;qdRe1;qdRe2;qdRe3;qdRe4;qdIm1;qdIm2;qdIm3;qdIm4
0.0070770106611818895;0.00043345889724486278;0.00041581266501671086;-0.00041581266501671205;-0.00043345889724486246;1.8264934330048368e-06;1.6231590529888988e-06;-1.6231590529907796e-06;-1.8264934330059775e-06
0.0071755609189369284;0.00043440578509675102;0.00041707526912255599;-0.00041707526912255702;-0.0004344057850967507;1.8318215719578202e-06;1.6316443942446467e-06;-1.6316443942456159e-06;-1.8318215719609004e-06
0.0072754835291962252;0.000435351019114118;0.00041833187259866756;-0.00041833187259866756;-0.000435351019114118;1.8371728748778063e-06;1.6401218106816183e-06;-1.6401218106817723e-06;-1.8371728748796903e-06
0.0073767976025277309;0.00043629451388947627;0.00041958241622965062;-0.00041958241622965041;-0.00043629451388947594;1.8425466820824407e-06;1.6485905348850765e-06;-1.6485905348844868e-06;-1.842546682084719e-06
0.007479522515621821;0.00043723618466217094;0.00042082684210006;-0.00042082684210005918;-0.00043723618466217176;1.8479423261480537e-06;1.6570498014975115e-06;-1.6570498014958079e-06;-1.8479423261486396e-06
0.0075836779149971905;0.00043817594734826018;0.0004220650936059753;-0.00042206509360597665;-0.00043817594734825888;1.853359132764006e-06;1.6654988480813478e-06;-1.6654988480805539e-06;-1.8533591327653458e-06
0.0076892837207583132;0.00043911371856986608;0.00042329711546587519;-0.00042329711546587557;-0.00043911371856986613;1.858796421170118e-06;1.6739369155097996e-06;-1.6739369155084526e-06;-1.858796421171667e-06
0.0077963601304052287;0.00044004941568396655;0.0004245228537307966;-0.00042452285373079736;-0.00044004941568396747;1.86425350403112e-06;1.682363247785706e-06;-1.6823632476734775e-06;-1.8642535039240008e-06
0.0079049276226964196;0.0004409829568105979;0.0004257422557938091;-0.00042574225579380856;-0.00044098295681059676;1.869729687983028e-06;1.6907770925535577e-06;-1.6907770925528907e-06;-1.8697296879839737e-06
0.0080150069615654053;0.00044191426086045499;0.00042695527039877273;-0.00042695527039877165;-0.00044191426086045559;1.8752242743857361e-06;1.6991777017859088e-06;-1.6991777019028351e-06;-1.8752242744982019e-06
0.0081266192000919463;0.00044284324756190051;0.00042816184764838885;-0.00042816184764838945;-0.00044284324756190126;1.8807365589970197e-06;1.7075643313940504e-06;-1.7075643313947136e-06;-1.8807365589996271e-06
0.0082397856845285201;0.00044376983748730574;0.00042936193901155749;-0.00042936193901155716;-0.00044376983748730661;1.8862658324977303e-06;1.7159362416749565e-06;-1.715936241673401e-06;-1.8862658324967706e-06
0.0083545280583828627;0.00044469395207877299;0.00043055549733000834;-0.00043055549733000812;-0.00044469395207877174;1.8918113813842545e-06;1.7242926981482318e-06;-1.72429269825904e-06;-1.8918113814953658e-06
0.0084708682665574023;0.00044561551367317009;0.00043174247682425054;-0.00043174247682424961;-0.00044561551367316938;1.8973724876201063e-06;1.7326329710907196e-06;-1.7326329709800043e-06;-1.8973724875089915e-06
0.0085888285595462494;0.00044653444552650941;0.00043292283309880828;-0.00043292283309880769;-0.00044653444552650924;1.9029484291808926e-06;1.7409563360304768e-06;-1.7409563361430367e-06;-1.9029484292919899e-06
0.0087084314976907246;0.00044745067183761208;0.00043409652314675392;-0.00043409652314675457;-0.00044745067183761132;1.9085384808266883e-06;1.7492620743893281e-06;-1.7492620743907138e-06;-1.9085384808264287e-06
0.0088296999554940917;0.00044836411777108502;0.00043526350535356539;-0.00043526350535356593;-0.00044836411777108372;1.9141419139830181e-06;1.7575494732868091e-06;-1.7575494732868053e-06;-1.9141419139830625e-06
0.0089526571259963914;0.00044927470947956304;0.0004364237395002563;-0.00043642373950025521;-0.00044927470947956239;1.9197579973913968e-06;1.765817826077052e-06;-1.7658178260733407e-06;-1.9197579973932908e-06
0.0090773265252102244;0.00045018237412524492;0.00043757718676585216;-0.00043757718676585243;-0.00045018237412524438;1.9253859970014071e-06;1.7740664321102224e-06;-1.7740664322237737e-06;-1.9253859971126056e-06
0.0092037319966182217;0.00045108703990067209;0.00043872380972916807;-0.00043872380972916731;-0.00045108703990067258;1.931025177289626e-06;1.7822945979788711e-06;-1.7822945979788042e-06;-1.9310251772883059e-06
0.0093318977157332388;0.00045198863604876721;0.00043986357236990372;-0.00043986357236990372;-0.0004519886360487658;1.9366748003656257e-06;1.7905016364544627e-06;-1.7905016364534604e-06;-1.9366748003648019e-06
0.0094618481947220025;0.00045288709288210957;0.00044099644006907377;-0.00044099644006907409;-0.00045288709288210892;1.9423341274114342e-06;1.7986868678215899e-06;-1.7986868679330592e-06;-1.942334127524378e-06
0.0095936082870931461;0.00045378234180146497;0.00044212237960877706;-0.00044212237960877777;-0.00045378234180146535;1.9480024185666069e-06;1.8068496196343806e-06;-1.8068496197445556e-06;-1.9480024186777825e-06
0.0097272031924505366;0.00045467431531351701;0.00044324135917129501;-0.00044324135917129528;-0.00045467431531351821;1.9536789333552398e-06;1.8149892270048884e-06;-1.8149892270062335e-06;-1.9536789333543721e-06
0.0098626584613128211;0.00045556294704784592;0.00044435334833754607;-0.00044435334833754574;-0.00045556294704784668;1.9593629309187087e-06;1.8231050326917919e-06;-1.823105032690997e-06;-1.9593629309175804e-06
0.01;0.00045644817177310608;0.00044545831808489797;-0.00044545831808489775;-0.00045644817177310662;1.9650536704371989e-06;1.8311963873787981e-06;-1.8311963874911574e-06;-1.9650536705453074e-06
0.010139254075588149;0.00045732992541243345;0.00044655624078434979;-0.00044655624078435011;-0.00045732992541243432;1.9707504119177056e-06;1.8392626503195848e-06;-1.8392626503206299e-06;-1.9707504119174418e-06
0.010280447320933092;0.00045820814505805497;0.00044764709019707216;-0.00044764709019707216;-0.0004582081450580554;1.9764524156245156e-06;1.8473031886076559e-06;-1.847303188606757e-06;-1.9764524156240735e-06
0.010423606739764018;0.00045908276898509867;0.00044873084147034885;-0.00044873084147034885;-0.00045908276898509948;1.9821589435233343e-06;1.8553173784796709e-06;-1.8553173785880232e-06;-1.9821589436348881e-06
0.010568759711848039;0.0004599537366646308;0.000449807471132906;-0.00044980747113290763;-0.00045995373666462967;1.9878692588212219e-06;1.863304604684582e-06;-1.8633046046845777e-06;-1.9878692588228401e-06
0.010715933998226712;0.0004608209887758705;0.00045087695708964626;-0.0004508769570896448;-0.00046082098877586947;1.9935826264273541e-06;1.8712642607812049e-06;-1.8712642606719205e-06;-1.9935826263178044e-06
0.010865157746525383;0.00046168446721763857;0.00045193927861578598;-0.00045193927861578631;-0.00046168446721763878;1.999298313595879e-06;1.8791957496435689e-06;-1.8791957497547755e-06;-1.9992983137066628e-06
0.011016459496336563;0.00046254411511899052;0.00045299441635044757;-0.00045299441635044671;-0.00046254411511899057;2.0050155902622396e-06;1.8870984835904817e-06;-1.8870984834793347e-06;-2.0050155901493513e-06
0.011169868184678232;0.00046339987684906512;0.0004540423522896484;-0.00045404235228964785;-0.00046339987684906458;2.0107337288131148e-06;1.8949718840261091e-06;-1.8949718840254869e-06;-2.010733728815301e-06
0.011325413151528114;0.00046425169802614551;0.00045508306977877548;-0.00045508306977877456;-0.00046425169802614578;2.0164520052070063e-06;1.902815382361589e-06;-1.9028153824739487e-06;-2.0164520053203698e-06
0.011483124145435111;0.0004650995255259297;0.0004561165535045019;-0.00045611655350450277;-0.00046509952552592981;2.0221696987349712e-06;1.9106284196109613e-06;-1.9106284197235574e-06;-2.022169698847079e-06
0.011643031329208768;0.00046594330748902016;0.00045714278948618141;-0.00045714278948618217;-0.00046594330748902087;2.0278860924567181e-06;1.9184104466693488e-06;-1.9184104467800984e-06;-2.0278860925688953e-06
0.011805165285688049;0.00046678299332763586;0.00045816176506672341;-0.00045816176506672428;-0.00046678299332763478;2.0336004736617062e-06;1.9261609245713669e-06;-1.9261609245681084e-06;-2.0336004736602633e-06
0.011969557023590434;0.00046761853373154404;0.00045917346890297971;-0.00045917346890297998;-0.00046761853373154566;2.039312133841127e-06;1.9338793243065063e-06;-1.9338793244175023e-06;-2.0393121339515839e-06
0.012136237983442405;0.00046844988067324409;0.00046017789095562827;-0.00046017789095562854;-0.00046844988067324414;2.0450203696005862e-06;1.9415651275433301e-06;-1.941565127654618e-06;-2.0450203697105899e-06
0.012305240043592616;0.00046927698741236793;0.00046117502247859372;-0.0004611750224785947;-0.00046927698741236782;2.0507244821852374e-06;1.9492178259801032e-06;-1.9492178260922292e-06;-2.0507244822956617e-06
0.012476595526308698;0.00047009980849934329;0.00046216485600800486;-0.00046216485600800302;-0.0004700998084993427;2.0564237783864753e-06;1.9568369220716657e-06;-1.9568369220726932e-06;-2.0564237783855821e-06
0.012650337203959031;0.00047091829977830691;0.00046314738535069679;-0.00046314738535069744;-0.00047091829977830566;2.0621175705240471e-06;1.9644219288303804e-06;-1.9644219289414984e-06;-2.062117570636916e-06
0.012826498305280605;0.00047173241838928897;0.00046412260557230148;-0.00046412260557230104;-0.00047173241838928761;2.067805176680079e-06;1.9719723698701887e-06;-1.9719723699830478e-06;-2.0678051767905177e-06
0.013005112521734086;0.000472542122769658;0.00046509051298488399;-0.00046509051298488475;-0.00047254212276965751;2.0734859212343522e-06;1.979487779784915e-06;-1.9794877797846203e-06;-2.07348592123442e-06
0.013186214013947485;0.00047334737265486329;0.00046605110513421772;-0.00046605110513421772;-0.00047334737265486264;2.0791591346607536e-06;1.9869677037310661e-06;-1.9869677036183066e-06;-2.0791591345466223e-06
0.013369837418249465;0.00047414812907846301;0.00046700438078662654;-0.00046700438078662665;-0.0004741481290784642;2.0848241543877273e-06;1.9944116981434842e-06;-1.9944116981445532e-06;-2.0848241543893981e-06
0.013556017853293682;0.00047494435437145859;0.00046795033991548667;-0.00046795033991548803;-0.00047494435437145702;2.0904803244899149e-06;2.0018193302147344e-06;-2.0018193303248965e-06;-2.09048032460258e-06
0.013744790926775373;0.00047573601216094037;0.00046888898368734945;-0.00046888898368734934;-0.00047573601216094016;2.0961269963307708e-06;2.0091901783760656e-06;-2.0091901783755591e-06;-2.0961269963301754e-06
0.013936192742241421;0.00047652306736807961;0.00046982031444771339;-0.00046982031444771279;-0.00047652306736807842;2.101763528568721e-06;2.01652383212901e-06;-2.0165238320161107e-06;-2.1017635284562346e-06
0.014130259905995337;0.00047730548620543466;0.00047074433570648132;-0.00047074433570648165;-0.00047730548620543461;2.1073892871533385e-06;2.0238198918450812e-06;-2.0238198918454039e-06;-2.1073892871557915e-06
0.014327029534098309;0.00047808323617363395;0.00047166105212308618;-0.0004716610521230857;-0.00047808323617363373;2.1130036462233857e-06;2.0310779694996939e-06;-2.0310779696122019e-06;-2.1130036463337643e-06
0.014526539259467805;0.00047885628605741126;0.00047257046949132213;-0.00047257046949132257;-0.00047885628605741002;2.1186059877457898e-06;2.0382976881349041e-06;-2.03829768802336e-06;-2.1186059876353409e-06
0.014728827239075025;0.00047962460592102061;0.00047347259472388511;-0.00047347259472388359;-0.00047962460592101996;2.1241957016528781e-06;2.0454786818155447e-06;-2.0454786817057138e-06;-2.1241957015413171e-06
0.014933932161242525;0.00048038816710306044;0.0004743674358366367;-0.00047436743583663757;-0.00048038816710305979;2.1297721864846795e-06;2.0526205961096745e-06;-2.0526205961097164e-06;-2.1297721864851941e-06
0.01514189325304352;0.00048114694221068675;0.0004752550019326203;-0.00047525500193262068;-0.00048114694221068806;2.1353348491818273e-06;2.0597230876903343e-06;-2.0597230875794857e-06;-2.1353348490709892e-06
0.015352750287804227;0.00048190090511326315;0.00047613530318582641;-0.000476135303185825;-0.00048190090511326304;2.1408831056280137e-06;2.0667858247370928e-06;-2.066785824738022e-06;-2.1408831056283118e-06
0.015566543592710612;0.00048265003093543666;0.00047700835082472139;-0.00047700835082472171;-0.00048265003093543655;2.1464163802087547e-06;2.0738084862947802e-06;-2.0738084862951868e-06;-2.1464163802093908e-06
0.015783314056521173;0.00048339429604968081;0.00047787415711558133;-0.00047787415711558019;-0.00048339429604968119;2.1519341068088084e-06;2.0807907631288122e-06;-2.080790763130599e-06;-2.151934106809132e-06
0.016003103137387009;0.00048413367806829182;0.00047873273534560537;-0.00047873273534560531;-0.00048413367806829128;2.1574357280291179e-06;2.0877323567735651e-06;-2.0877323567746209e-06;-2.1574357280293568e-06
0.016225952870780873;0.00048486815583487713;0.00047958409980585577;-0.00047958409980585631;-0.0004848681558348774;2.1629206961959278e-06;2.0946329803667267e-06;-2.0946329803670715e-06;-2.1629206961969485e-06
0.016451905877536626;0.00048559770941534547;0.00048042826577401751;-0.00048042826577401898;-0.0004855977094153445;2.1683884729021544e-06;2.1014923580472663e-06;-2.1014923580487935e-06;-2.1683884729038472e-06
0.016681005372000582;0.00048632232008840074;0.00048126524949701109;-0.00048126524949701119;-0.00048632232008840025;2.1738385293483107e-06;2.1083102251274742e-06;-2.1083102250142513e-06;-2.1738385292381028e-06
0.01691329517029648;0.00048704197033557693;0.0004820950681734404;-0.00048209506817344018;-0.00048704197033557655;2.1792703463338481e-06;2.1150863279349244e-06;-2.1150863278264953e-06;-2.1792703462243119e-06
0.017148819698705402;0.00048775664383081976;0.00048291773993593677;-0.00048291773993593818;-0.00048775664383082003;2.1846834145995903e-06;2.1218204240100239e-06;-2.121820424011859e-06;-2.1846834145986666e-06
0.017387624002162504;0.00048846632542962651;0.00048373328383336607;-0.00048373328383336542;-0.00048846632542962802;2.1900772348137371e-06;2.1285122819308151e-06;-2.1285122819295475e-06;-2.1900772348135466e-06
0.017629753752872058;0.00048917100115776773;0.00048454171981293393;-0.00048454171981293469;-0.00048917100115776664;2.1954513175825011e-06;2.1351616811742064e-06;-2.1351616812844478e-06;-2.1954513176933328e-06
0.017875255259042346;0.00048987065819960419;0.00048534306870221222;-0.0004853430687022126;-0.00048987065819960408;2.2008051835495948e-06;2.1417684120865962e-06;-2.1417684120863302e-06;-2.2008051835515642e-06
0.018124175473742368;0.00049056528488602025;0.0004861373521910723;-0.00048613735219107409;-0.00049056528488602047;2.2061383636334331e-06;2.1483322759657608e-06;-2.1483322758529606e-06;-2.2061383635233531e-06
0.018376562003881713;0.00049125487068197964;0.00048692459281356453;-0.00048692459281356453;-0.00049125487068197888;2.2114503987837826e-06;2.1548530846844263e-06;-2.1548530845730288e-06;-2.2114503986730873e-06
0.018632463119315597;0.00049193940617372925;0.00048770481392973453;-0.0004877048139297341;-0.00049193940617373001;2.2167408404363696e-06;2.1613306610230352e-06;-2.1613306610224194e-06;-2.2167408404352481e-06
0.018891927762076665;0.0004926188830556669;0.00048847803970740889;-0.00048847803970740824;-0.00049261888305566722;2.2220092504042841e-06;2.1677648383957473e-06;-2.1677648383977539e-06;-2.222009250405226e-06
0.01915500555573527;0.00049329329411687637;0.00048924429510395105;-0.00048924429510395061;-0.00049329329411687496;2.227255200540044e-06;2.1741554604155993e-06;-2.1741554604159915e-06;-2.2272552005388196e-06
0.019421746814890256;0.00049396263322736716;0.0004900036058479839;-0.00049000360584798477;-0.00049396263322736738;2.232478273619852e-06;2.1805023816362812e-06;-2.1805023816360186e-06;-2.2324782736210421e-06
0.019692202554791725;0.00049462689532401888;0.00049075599842113944;-0.00049075599842113987;-0.00049462689532401986;2.2376780624606288e-06;2.1868054665487178e-06;-2.1868054666592365e-06;-2.2376780625734858e-06
0.019966424501097934;0.00049528607639625103;0.00049150150003977292;-0.00049150150003977259;-0.00049528607639625082;2.2428541705869101e-06;2.1930645901232398e-06;-2.1930645902326773e-06;-2.2428541706974162e-06
0.020244465099768037;0.00049594017347143074;0.00049224013863673113;-0.00049224013863673004;-0.00049594017347142976;2.2480062119969477e-06;2.1992796374775534e-06;-2.1992796375881958e-06;-2.2480062121072132e-06
0.020526377527092521;0.00049658918460004464;0.00049297194284312739;-0.00049297194284312739;-0.00049658918460004442;2.2531338111751787e-06;2.2054505037520022e-06;-2.2054505036401202e-06;-2.2531338110667005e-06
0.020812215699863381;0.00049723310884063694;0.00049369694197015515;-0.00049369694197015559;-0.00049723310884063857;2.2582366029785935e-06;2.2115770938967834e-06;-2.2115770940085104e-06;-2.2582366030902037e-06
