g1d;NAtoms;OmegaScattering;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
0.050000000000000003;1148;1;0.22114858731216364;-2.2401026282425827;0.029507453040844185;0.16950256697818353;0.050311506544583058;37.829060348917999;28.700000000000003;28.700000000000003;0.020678590640795771;0.89983595286207074;0.018341871127697133;0.88699812508069875;0.40356845807800013;0.6302820359925424;0.25409648123436479;0.62962423387720257;0.78843227741602206
0.050000000000000003;1150;1;0.22108058477191658;-2.2424158249023973;0.02943093958992558;0.16968377502144499;0.050218089023870524;37.889646445404935;28.75;28.75;0.020734266775242496;0.90003477292874967;0.018395243878741401;0.88719046967727944;0.40372505059009767;0.63048135326061627;0.25427479903109756;0.62982170330882681;0.78868999002755291
0.050000000000000003;1153;1;0.22092982481597573;-2.2435878425817428;0.029346524062503022;0.16959707325637496;0.051548464001945585;37.974524528408544;28.825000000000003;28.825000000000003;0.020736795609640004;0.9005851283078552;0.018407644296015005;0.88768026856848425;0.40392058719832169;0.63059850759456093;0.25444411403519396;0.62993598766547643;0.78906355004377582
0.050000000000000003;1156;1;0.2207937915193906;-2.2492252558450652;0.029201778506837226;0.17020005359387513;0.049950236561416075;38.061113894302864;28.900000000000002;28.900000000000002;0.020896765982491079;0.9007329843871521;0.018553679506829797;0.88787324901735987;0.40418197757712582;0.6310949189913112;0.25480846551616482;0.63043005292719267;0.78943893627485406
0.050000000000000003;1158;1;0.22071439325241951;-2.2512551508824776;0.029122891642111903;0.17032424689410477;0.049856708277981519;38.120178732463486;28.950000000000006;28.950000000000006;0.020941915833556854;0.90106840520212561;0.018600544396812788;0.88819688440384692;0.40433280185988613;0.63130040618876049;0.2549859077443784;0.63063374173817077;0.78969098313888053
0.050000000000000003;1161;1;0.2205791368027713;-2.2530917368853767;0.029048840889808369;0.17037617560017554;0.051175704448637199;38.20673114073513;29.025000000000002;29.025000000000002;0.020970572346505963;0.90128303209605132;0.018629546434943814;0.88836614123447133;0.40453546482417713;0.63140335310017126;0.25515417434361715;0.63073375891657502;0.79006378918811604
0.050000000000000003;1164;1;0.22045349725405688;-2.2585274107553204;0.028904176392415316;0.17093701756588497;0.049592285709249617;38.294387199944524;29.100000000000005;29.100000000000005;0.021123273359596073;0.90151602623412352;0.018770963286012542;0.88863894181841363;0.40479383328217816;0.6318992243686512;0.25551690310603387;0.63122726212065416;0.79043727327560009
0.050000000000000003;1166;1;0.22037010422220188;-2.2604812688917235;0.028825719096388265;0.17104714606978388;0.049500149547389086;38.352828089099319;29.150000000000006;29.150000000000006;0.021165930388180328;0.9018829325354667;0.018816366131503118;0.88899310289760403;0.40494206188477172;0.6321059898424144;0.25569347761967137;0.63143225089921684;0.7906854468801523
0.050000000000000003;1169;1;0.22024033954610783;-2.2624159656256748;0.028754262769985425;0.17112079467992392;0.050805645578367323;38.439848731090933;29.225000000000005;29.225000000000005;0.021198795824168105;0.90204294655739392;0.018848066674932849;0.88911025094381724;0.40514443632404107;0.63220630819810997;0.25586071080165784;0.63152961724745571;0.79105521807356149
0.050000000000000003;1172;1;0.2200864001692025;-2.267100172469779;0.028602497839240029;0.17153068269699007;0.049236645121769423;38.523793414370736;29.300000000000001;29.300000000000001;0.021323423318121319;0.90263589818807555;0.01897205827225525;0.88972853885671332;0.40538929879684044;0.63271798404140467;0.25622187079975373;0.63203905865349075;0.79141744856182938
