OmegaScattering;OmegaStorageRetrieval;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
1.4125375446227544;1.4125375446227544;0.13349171757698058;-9.770859452824892;0.0031311449060286642;0.52177798778600915;0.0053043520727039687;127.83766528448388;125.29680840681806;125.29680840681806;0.25635188811312615;0.99203333528674142;0.25365767359261027;0.98949017095077163;0.6008404652970275;0.90337566550858261;0.54213271022288112;0.90229061046159065;0.9467252518722471
1.4454397707459274;1.4454397707459274;0.13349537968635561;-9.7690711227467659;0.0032780436372928374;0.52177110940634064;0.0052997811014798965;122.08581686238847;119.65752308065962;119.65752308065962;0.25634694351640525;0.99203786860360965;0.25365400647528963;0.98949495163010093;0.60083987199947342;0.90337650889343679;0.54213275697708918;0.90229157924054071;0.94672787236118283
1.4791083881682074;1.4791083881682074;0.13349385857582091;-9.769998094182311;0.003432813814357403;0.52177367553580112;0.0053050337786709721;116.59033821646702;114.27204740371876;114.27204740371876;0.25634874883261427;0.99203614380726746;0.25365532548284164;0.98949312855226246;0.60084001365559425;0.90337615614390299;0.54213264321475807;0.90229117717434904;0.94672678393436249
1.5135612484362082;1.5135612484362082;0.13349093794822697;-9.7715810385754658;0.0035951309410379257;0.52177917054626899;0.0053017306170487742;111.34160350856622;109.1289580600415;109.1289580600415;0.25635275372308031;0.99203275250851508;0.25365838012799435;0.98948958590865577;0.60084054363706219;0.90337569894365244;0.54213279830076444;0.90229063940838161;0.94672469396128367
1.5488166189124815;1.5488166189124815;0.13349477648735053;-9.7692770567944631;0.0037635880812541245;0.52177033772668224;0.0053011878621687979;106.33204392772727;104.21734586758383;104.21734586758383;0.25634628555288508;0.9920388748747575;0.25365364759075704;0.98949609136594041;0.60083943817221541;0.90337701544301097;0.5421327053090218;0.90229214473373698;0.94672744074901738
1.5848931924611136;1.5848931924611136;0.13349140048027047;-9.771837481599146;0.003941945006201251;0.52177880279811484;0.0053011373304114578;101.54493776885636;99.526792638374303;99.526792638374303;0.2563525094439793;0.99203287721172817;0.25365816685589665;0.98948969684780308;0.60084060145868035;0.90337563728495718;0.54213281058115192;0.90229057301553595;0.94672502495576139
1.62181009735893;1.62181009735893;0.13349704146385205;-9.7721634474804908;0.0041277850232840068;0.52177756591138391;0.005302776757713382;96.976858143427847;95.047349080140293;95.047349080140293;0.25635201559747317;0.99203088557081642;0.25365702819471658;0.98948716125178326;0.60084218736418193;0.90337339919829396;0.54213276032461122;0.90228810780228086;0.94672906139084356
1.6595869074375607;1.6595869074375607;0.13349441409111035;-9.7706299391797078;0.00432153665318224;0.52177301250457297;0.005300101096043959;92.611204012852482;90.769513692525337;90.769513692525337;0.25634832289525583;0.9920366449460154;0.25365504101241199;0.98949366294881391;0.60084005988217271;0.90337629987264234;0.54213278094147876;0.90229133697875152;0.94672718143710843
1.6982436524617444;1.6982436524617444;0.13349187254905709;-9.7723931876233117;0.0045259459880273162;0.52177849518853636;0.0053025391214375425;88.442111100751006;86.684212613132914;86.684212613132914;0.25635230391477359;0.99203284975919936;0.25365794731827795;0.9894896337760577;0.60084067080463455;0.90337547876099955;0.54213276937058541;0.90229040028959984;0.94672536277060093
1.7378008287493754;1.7378008287493754;0.13348827242851269;-9.7743658629467962;0.0047401214472241465;0.5217850883831896;0.0053031126852408628;84.460340051202508;82.782780370647785;82.782780370647785;0.25635705175091461;0.99202868037889858;0.25366152646046725;0.98948526957992;0.60084122424231601;0.90337481984460699;0.54213281141129843;0.90228963915541727;0.94672278639714913
1.7782794100389228;1.7782794100389228;0.13349844813346878;-9.7691276875546453;0.0049606703968944933;0.52176540084797085;0.0052953730381021628;80.662292599862923;79.056941504209476;79.056941504209476;0.25634284013253728;0.9920416157982731;0.25365096056932096;0.9894989087199606;0.60083938738029474;0.90337719669384242;0.54213279668077674;0.90229237308245858;0.94673006784486691
1.8197008586099834;1.8197008586099834;0.13349284052848837;-9.7723483887722971;0.005196086759035691;0.52177630684840137;0.0052963951750158254;77.030157834998164;75.498793010050406;75.498793010050406;0.25635075267916763;0.99203456669251189;0.25365688631832761;0.98949148253833497;0.60084045261293695;0.90337599352880449;0.54213291929445895;0.9022909774746849;0.94672605544816035
1.8620871366628675;1.8620871366628675;0.13349308371543905;-9.7724671927502627;0.0054408984647369586;0.52177588788955398;0.0052958022718654118;73.563301429176136;72.100787578165139;72.100787578165139;0.25635044992925099;0.99203485761161048;0.25365666544761273;0.98949178953116057;0.60084042014126993;0.903376049848026;0.54213292868962437;0.90229104187457587;0.94672622946773555
1.9054607179632472;1.9054607179632472;0.13349158167839076;-9.7735157576611513;0.0056977947106308536;0.52177870639804058;0.0052977930762391143;70.251983976430822;68.855717583454165;68.855717583454165;0.25635247522621918;0.99203299464048911;0.25365816604839886;0.98948982577428712;0.60084066204302788;0.90337570049733751;0.54213290632663513;0.90229064138773529;0.94672515462253637
1.9498445997580451;1.9498445997580451;0.13349197268486046;-9.7734479991009717;0.0059661135634846004;0.52177750574151749;0.0052980649258095531;67.090229131367892;65.756699797384556;65.756699797384556;0.25635158570555566;0.9920338766671235;0.25365752813956371;0.98949077081549119;0.60084046743707809;0.90337592550116219;0.5421328841318388;0.90229089669066387;0.94672543442769297
1.9952623149688795;1.9952623149688795;0.13351829886436489;-9.7719957438519511;0.0062461483564822404;0.52176498068988075;0.005292161603415323;64.077440818209084;62.7971607877395;62.7971607877395;0.25634419380637652;0.99203133675077693;0.25364909587916074;0.98948640931866993;0.6008461152930975;0.90336828143685077;0.54213294520945443;0.90228251695527339;0.94674426671227896
2.0417379446695292;2.0417379446695292;0.1334891784191134;-9.7756699648907706;0.0065428418214603995;0.52178353503409491;0.0052978932097907843;61.18633001194479;59.970822975487266;59.970822975487266;0.25635597623483164;0.99202981515330968;0.25366077174407337;0.98948647685010716;0.60084115198508115;0.90337511508147128;0.54213294484659369;0.90228996974570552;0.94672343477957821
2.0892961308540396;2.0892961308540396;0.13348981261253384;-9.7756698695233393;0.0068509735075301271;0.52178245277436008;0.0052966430075035978;58.432640253083889;57.271691319194318;57.271691319194318;0.25635521222747193;0.99203052252045432;0.25366020628435582;0.98948722001905409;0.60084108774304024;0.90337524760464927;0.54213297755841061;0.90229012066209235;0.94672388863789336
2.1379620895022322;2.1379620895022322;0.13348946928977995;-9.7760479060223631;0.0071738899598962208;0.52178282023466682;0.0052948503580415879;55.802661333824688;54.694040598738809;54.694040598738809;0.25635546914803237;0.99203043504266819;0.25366044225814721;0.98948714884514943;0.60084107374204065;0.90337532753267669;0.54213301646045919;0.90229020643354585;0.94672364294111766
2.1877616239495525;2.1877616239495525;0.13349137663841276;-9.775473817925743;0.0075112654612079699;0.52177942883579009;0.0052937831082359617;53.291535792466298;52.232403271350996;52.232403271350996;0.25635304925289892;0.99203255808149693;0.25365861739991447;0.98948937076880128;0.60084082580845632;0.9033756657423897;0.54213302719749124;0.90229059662853084;0.94672500789429215
2.2387211385683399;2.2387211385683399;0.13349201560020474;-9.7754865971615832;0.0078649748472117437;0.52177838782548469;0.0052895437693230504;50.893152088129426;49.881557874221983;49.881557874221983;0.25635232900874422;0.99203331519913363;0.25365811117701614;0.98949017610978607;0.60084078618265946;0.90337585681734489;0.54213312040001993;0.90229081125529309;0.94672546513788769
2.2908676527677732;2.2908676527677732;0.1334912765026095;-9.7762235013058731;0.0082359566310926044;0.52177971001686063;0.005291171629157182;48.602438756335417;47.636517949081181;47.636517949081181;0.25635327721342643;0.99203246232369702;0.253658819901802;0.98948928080454701;0.60084088879614184;0.90337571165008035;0.54213311258769881;0.90229064415693938;0.94672493623598741
